Report_Name	Book Usage by Access Type
Report_ID	TR_B3
Release	5
Institution_Name	Robertson Library, UPEI
Institution_ID	SN:3000162182
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests; Unique_Title_Investigations; Unique_Title_Requests
Report_Filters	Data_Type=Book; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T14:02:13Z
Created_By	SpringerNature

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	YOP	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Solar Buildings and Neighborhoods	Springer International Publishing		SpringerLink	10.1007/978-3-030-47016-6	SN:10.1007/978-3-030-47016-6	978-3-030-47016-6	1865-3529	1865-3537		2020	Controlled	Unique_Title_Investigations	1	1	0
Solar Buildings and Neighborhoods	Springer International Publishing		SpringerLink	10.1007/978-3-030-47016-6	SN:10.1007/978-3-030-47016-6	978-3-030-47016-6	1865-3529	1865-3537		2020	Controlled	Total_Item_Investigations	1	1	0
Solar Buildings and Neighborhoods	Springer International Publishing		SpringerLink	10.1007/978-3-030-47016-6	SN:10.1007/978-3-030-47016-6	978-3-030-47016-6	1865-3529	1865-3537		2020	Controlled	Unique_Item_Investigations	1	1	0
Sowing Seeds in the City	Springer Netherlands		SpringerLink	10.1007/978-94-017-7453-6	SN:10.1007/978-94-017-7453-6	978-94-017-7453-6				2016	Controlled	Unique_Title_Investigations	1	1	0
Sowing Seeds in the City	Springer Netherlands		SpringerLink	10.1007/978-94-017-7453-6	SN:10.1007/978-94-017-7453-6	978-94-017-7453-6				2016	Controlled	Total_Item_Investigations	3	3	0
Sowing Seeds in the City	Springer Netherlands		SpringerLink	10.1007/978-94-017-7453-6	SN:10.1007/978-94-017-7453-6	978-94-017-7453-6				2016	Controlled	Unique_Item_Investigations	1	1	0
Springer Handbook of Automation	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-78831-7	SN:10.1007/978-3-540-78831-7	978-3-540-78831-7	2522-8692	2522-8706		2009	Controlled	Unique_Title_Investigations	1	1	0
Springer Handbook of Automation	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-78831-7	SN:10.1007/978-3-540-78831-7	978-3-540-78831-7	2522-8692	2522-8706		2009	Controlled	Total_Item_Investigations	1	1	0
Springer Handbook of Automation	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-78831-7	SN:10.1007/978-3-540-78831-7	978-3-540-78831-7	2522-8692	2522-8706		2009	Controlled	Unique_Item_Investigations	1	1	0
Springer Handbook of Odor	Springer International Publishing		SpringerLink	10.1007/978-3-319-26932-0	SN:10.1007/978-3-319-26932-0	978-3-319-26932-0	2522-8692	2522-8706		2017	Controlled	Unique_Title_Investigations	1	1	0
Springer Handbook of Odor	Springer International Publishing		SpringerLink	10.1007/978-3-319-26932-0	SN:10.1007/978-3-319-26932-0	978-3-319-26932-0	2522-8692	2522-8706		2017	Controlled	Total_Item_Investigations	1	1	0
Springer Handbook of Odor	Springer International Publishing		SpringerLink	10.1007/978-3-319-26932-0	SN:10.1007/978-3-319-26932-0	978-3-319-26932-0	2522-8692	2522-8706		2017	Controlled	Unique_Item_Investigations	1	1	0
Springer Handbook of Robotics	Springer International Publishing		SpringerLink	10.1007/978-3-319-32552-1	SN:10.1007/978-3-319-32552-1	978-3-319-32552-1	2522-8692	2522-8706		2016	Controlled	Unique_Title_Investigations	1	1	0
Springer Handbook of Robotics	Springer International Publishing		SpringerLink	10.1007/978-3-319-32552-1	SN:10.1007/978-3-319-32552-1	978-3-319-32552-1	2522-8692	2522-8706		2016	Controlled	Total_Item_Investigations	1	1	0
Springer Handbook of Robotics	Springer International Publishing		SpringerLink	10.1007/978-3-319-32552-1	SN:10.1007/978-3-319-32552-1	978-3-319-32552-1	2522-8692	2522-8706		2016	Controlled	Unique_Item_Investigations	1	1	0
Statistical Genomics	Springer New York		SpringerLink	10.1007/978-1-4939-3578-9	SN:10.1007/978-1-4939-3578-9	978-1-4939-3578-9	1064-3745	1940-6029		2016	Controlled	Unique_Title_Investigations	1	1	0
Statistical Genomics	Springer New York		SpringerLink	10.1007/978-1-4939-3578-9	SN:10.1007/978-1-4939-3578-9	978-1-4939-3578-9	1064-3745	1940-6029		2016	Controlled	Total_Item_Investigations	1	1	0
Statistical Genomics	Springer New York		SpringerLink	10.1007/978-1-4939-3578-9	SN:10.1007/978-1-4939-3578-9	978-1-4939-3578-9	1064-3745	1940-6029		2016	Controlled	Unique_Item_Investigations	1	1	0
Stewardship of Future Drylands and Climate Change in the Global South	Springer International Publishing		SpringerLink	10.1007/978-3-030-22464-6	SN:10.1007/978-3-030-22464-6	978-3-030-22464-6	2352-0698	2352-0701		2020	Controlled	Unique_Title_Investigations	1	1	0
Stewardship of Future Drylands and Climate Change in the Global South	Springer International Publishing		SpringerLink	10.1007/978-3-030-22464-6	SN:10.1007/978-3-030-22464-6	978-3-030-22464-6	2352-0698	2352-0701		2020	Controlled	Unique_Item_Requests	1	1	0
Stewardship of Future Drylands and Climate Change in the Global South	Springer International Publishing		SpringerLink	10.1007/978-3-030-22464-6	SN:10.1007/978-3-030-22464-6	978-3-030-22464-6	2352-0698	2352-0701		2020	Controlled	Total_Item_Requests	4	4	0
Stewardship of Future Drylands and Climate Change in the Global South	Springer International Publishing		SpringerLink	10.1007/978-3-030-22464-6	SN:10.1007/978-3-030-22464-6	978-3-030-22464-6	2352-0698	2352-0701		2020	Controlled	Total_Item_Investigations	4	4	0
Stewardship of Future Drylands and Climate Change in the Global South	Springer International Publishing		SpringerLink	10.1007/978-3-030-22464-6	SN:10.1007/978-3-030-22464-6	978-3-030-22464-6	2352-0698	2352-0701		2020	Controlled	Unique_Item_Investigations	1	1	0
Stewardship of Future Drylands and Climate Change in the Global South	Springer International Publishing		SpringerLink	10.1007/978-3-030-22464-6	SN:10.1007/978-3-030-22464-6	978-3-030-22464-6	2352-0698	2352-0701		2020	Controlled	Unique_Title_Requests	1	1	0
Strasburger's Plant Sciences	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-642-15518-5	SN:10.1007/978-3-642-15518-5	978-3-642-15518-5				2013	Controlled	Unique_Title_Investigations	1	1	0
Strasburger's Plant Sciences	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-642-15518-5	SN:10.1007/978-3-642-15518-5	978-3-642-15518-5				2013	Controlled	Total_Item_Investigations	1	1	0
Strasburger's Plant Sciences	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-642-15518-5	SN:10.1007/978-3-642-15518-5	978-3-642-15518-5				2013	Controlled	Unique_Item_Investigations	1	1	0
Sugar and Sugar Derivatives: Changing Consumer Preferences	Springer Singapore		SpringerLink	10.1007/978-981-15-6663-9	SN:10.1007/978-981-15-6663-9	978-981-15-6663-9				2020	Controlled	Unique_Title_Investigations	3	3	0
Sugar and Sugar Derivatives: Changing Consumer Preferences	Springer Singapore		SpringerLink	10.1007/978-981-15-6663-9	SN:10.1007/978-981-15-6663-9	978-981-15-6663-9				2020	Controlled	Unique_Item_Requests	3	3	0
Sugar and Sugar Derivatives: Changing Consumer Preferences	Springer Singapore		SpringerLink	10.1007/978-981-15-6663-9	SN:10.1007/978-981-15-6663-9	978-981-15-6663-9				2020	Controlled	Total_Item_Requests	3	3	0
Sugar and Sugar Derivatives: Changing Consumer Preferences	Springer Singapore		SpringerLink	10.1007/978-981-15-6663-9	SN:10.1007/978-981-15-6663-9	978-981-15-6663-9				2020	Controlled	Total_Item_Investigations	3	3	0
Sugar and Sugar Derivatives: Changing Consumer Preferences	Springer Singapore		SpringerLink	10.1007/978-981-15-6663-9	SN:10.1007/978-981-15-6663-9	978-981-15-6663-9				2020	Controlled	Unique_Item_Investigations	3	3	0
Sugar and Sugar Derivatives: Changing Consumer Preferences	Springer Singapore		SpringerLink	10.1007/978-981-15-6663-9	SN:10.1007/978-981-15-6663-9	978-981-15-6663-9				2020	Controlled	Unique_Title_Requests	3	3	0
Summability Calculus	Springer International Publishing		SpringerLink	10.1007/978-3-319-74648-7	SN:10.1007/978-3-319-74648-7	978-3-319-74648-7				2018	Controlled	Unique_Title_Investigations	1	1	0
Summability Calculus	Springer International Publishing		SpringerLink	10.1007/978-3-319-74648-7	SN:10.1007/978-3-319-74648-7	978-3-319-74648-7				2018	Controlled	Total_Item_Investigations	1	1	0
Summability Calculus	Springer International Publishing		SpringerLink	10.1007/978-3-319-74648-7	SN:10.1007/978-3-319-74648-7	978-3-319-74648-7				2018	Controlled	Unique_Item_Investigations	1	1	0
Sustainability in Ruminant Livestock	Springer Singapore		SpringerLink	10.1007/978-981-33-4343-6	SN:10.1007/978-981-33-4343-6	978-981-33-4343-6				2021	Controlled	Unique_Title_Investigations	1	1	0
Sustainability in Ruminant Livestock	Springer Singapore		SpringerLink	10.1007/978-981-33-4343-6	SN:10.1007/978-981-33-4343-6	978-981-33-4343-6				2021	Controlled	Unique_Item_Requests	1	1	0
Sustainability in Ruminant Livestock	Springer Singapore		SpringerLink	10.1007/978-981-33-4343-6	SN:10.1007/978-981-33-4343-6	978-981-33-4343-6				2021	Controlled	Total_Item_Requests	1	1	0
Sustainability in Ruminant Livestock	Springer Singapore		SpringerLink	10.1007/978-981-33-4343-6	SN:10.1007/978-981-33-4343-6	978-981-33-4343-6				2021	Controlled	Total_Item_Investigations	2	2	0
Sustainability in Ruminant Livestock	Springer Singapore		SpringerLink	10.1007/978-981-33-4343-6	SN:10.1007/978-981-33-4343-6	978-981-33-4343-6				2021	Controlled	Unique_Item_Investigations	2	2	0
Sustainability in Ruminant Livestock	Springer Singapore		SpringerLink	10.1007/978-981-33-4343-6	SN:10.1007/978-981-33-4343-6	978-981-33-4343-6				2021	Controlled	Unique_Title_Requests	1	1	0
Sustainable Agriculture, Forest and Environmental Management	Springer Singapore		SpringerLink	10.1007/978-981-13-6830-1	SN:10.1007/978-981-13-6830-1	978-981-13-6830-1				2019	Controlled	Unique_Title_Investigations	1	1	0
Sustainable Agriculture, Forest and Environmental Management	Springer Singapore		SpringerLink	10.1007/978-981-13-6830-1	SN:10.1007/978-981-13-6830-1	978-981-13-6830-1				2019	Controlled	Total_Item_Investigations	1	1	0
Sustainable Agriculture, Forest and Environmental Management	Springer Singapore		SpringerLink	10.1007/978-981-13-6830-1	SN:10.1007/978-981-13-6830-1	978-981-13-6830-1				2019	Controlled	Unique_Item_Investigations	1	1	0
Sustainable Aquaculture	Springer International Publishing		SpringerLink	10.1007/978-3-319-73257-2	SN:10.1007/978-3-319-73257-2	978-3-319-73257-2				2018	Controlled	Unique_Title_Investigations	1	1	0
Sustainable Aquaculture	Springer International Publishing		SpringerLink	10.1007/978-3-319-73257-2	SN:10.1007/978-3-319-73257-2	978-3-319-73257-2				2018	Controlled	Total_Item_Investigations	1	1	0
Sustainable Aquaculture	Springer International Publishing		SpringerLink	10.1007/978-3-319-73257-2	SN:10.1007/978-3-319-73257-2	978-3-319-73257-2				2018	Controlled	Unique_Item_Investigations	1	1	0
Sustainable Development Disciplines for Humanity	Springer Nature Singapore		SpringerLink	10.1007/978-981-19-4859-6	SN:10.1007/978-981-19-4859-6	978-981-19-4859-6	2523-3084	2523-3092		2023	OA_Gold	Unique_Title_Investigations	1	1	0
Sustainable Development Disciplines for Humanity	Springer Nature Singapore		SpringerLink	10.1007/978-981-19-4859-6	SN:10.1007/978-981-19-4859-6	978-981-19-4859-6	2523-3084	2523-3092		2023	OA_Gold	Unique_Item_Requests	1	1	0
Sustainable Development Disciplines for Humanity	Springer Nature Singapore		SpringerLink	10.1007/978-981-19-4859-6	SN:10.1007/978-981-19-4859-6	978-981-19-4859-6	2523-3084	2523-3092		2023	OA_Gold	Total_Item_Requests	1	1	0
Sustainable Development Disciplines for Humanity	Springer Nature Singapore		SpringerLink	10.1007/978-981-19-4859-6	SN:10.1007/978-981-19-4859-6	978-981-19-4859-6	2523-3084	2523-3092		2023	OA_Gold	Total_Item_Investigations	1	1	0
Sustainable Development Disciplines for Humanity	Springer Nature Singapore		SpringerLink	10.1007/978-981-19-4859-6	SN:10.1007/978-981-19-4859-6	978-981-19-4859-6	2523-3084	2523-3092		2023	OA_Gold	Unique_Item_Investigations	1	1	0
Sustainable Development Disciplines for Humanity	Springer Nature Singapore		SpringerLink	10.1007/978-981-19-4859-6	SN:10.1007/978-981-19-4859-6	978-981-19-4859-6	2523-3084	2523-3092		2023	OA_Gold	Unique_Title_Requests	1	1	0
Switched Linear Systems	Springer London		SpringerLink	10.1007/1-84628-131-8	SN:10.1007/1-84628-131-8	978-1-84628-131-0	0178-5354			2005	Controlled	Unique_Title_Investigations	2	2	0
Switched Linear Systems	Springer London		SpringerLink	10.1007/1-84628-131-8	SN:10.1007/1-84628-131-8	978-1-84628-131-0	0178-5354			2005	Controlled	Unique_Item_Requests	2	2	0
Switched Linear Systems	Springer London		SpringerLink	10.1007/1-84628-131-8	SN:10.1007/1-84628-131-8	978-1-84628-131-0	0178-5354			2005	Controlled	Total_Item_Requests	2	2	0
Switched Linear Systems	Springer London		SpringerLink	10.1007/1-84628-131-8	SN:10.1007/1-84628-131-8	978-1-84628-131-0	0178-5354			2005	Controlled	Total_Item_Investigations	3	3	0
Switched Linear Systems	Springer London		SpringerLink	10.1007/1-84628-131-8	SN:10.1007/1-84628-131-8	978-1-84628-131-0	0178-5354			2005	Controlled	Unique_Item_Investigations	2	2	0
Switched Linear Systems	Springer London		SpringerLink	10.1007/1-84628-131-8	SN:10.1007/1-84628-131-8	978-1-84628-131-0	0178-5354			2005	Controlled	Unique_Title_Requests	2	2	0
Syncytia: Origin, Structure, and Functions	Springer International Publishing		SpringerLink	10.1007/978-3-031-37936-9	SN:10.1007/978-3-031-37936-9	978-3-031-37936-9	0080-1844	1861-0412		2024	Controlled	Unique_Title_Investigations	2	2	0
Syncytia: Origin, Structure, and Functions	Springer International Publishing		SpringerLink	10.1007/978-3-031-37936-9	SN:10.1007/978-3-031-37936-9	978-3-031-37936-9	0080-1844	1861-0412		2024	Controlled	Total_Item_Investigations	3	3	0
Syncytia: Origin, Structure, and Functions	Springer International Publishing		SpringerLink	10.1007/978-3-031-37936-9	SN:10.1007/978-3-031-37936-9	978-3-031-37936-9	0080-1844	1861-0412		2024	Controlled	Unique_Item_Investigations	2	2	0
System Dynamics	Springer New York		SpringerLink	10.1007/978-1-4614-9152-1	SN:10.1007/978-1-4614-9152-1	978-1-4614-9152-1				2014	Controlled	Unique_Title_Investigations	2	2	0
System Dynamics	Springer New York		SpringerLink	10.1007/978-1-4614-9152-1	SN:10.1007/978-1-4614-9152-1	978-1-4614-9152-1				2014	Controlled	Total_Item_Investigations	2	2	0
System Dynamics	Springer New York		SpringerLink	10.1007/978-1-4614-9152-1	SN:10.1007/978-1-4614-9152-1	978-1-4614-9152-1				2014	Controlled	Unique_Item_Investigations	2	2	0
System Dynamics Modeling with R	Springer International Publishing		SpringerLink	10.1007/978-3-319-34043-2	SN:10.1007/978-3-319-34043-2	978-3-319-34043-2	2190-5428	2190-5436		2016	Controlled	Unique_Title_Investigations	1	1	0
System Dynamics Modeling with R	Springer International Publishing		SpringerLink	10.1007/978-3-319-34043-2	SN:10.1007/978-3-319-34043-2	978-3-319-34043-2	2190-5428	2190-5436		2016	Controlled	Total_Item_Investigations	1	1	0
System Dynamics Modeling with R	Springer International Publishing		SpringerLink	10.1007/978-3-319-34043-2	SN:10.1007/978-3-319-34043-2	978-3-319-34043-2	2190-5428	2190-5436		2016	Controlled	Unique_Item_Investigations	1	1	0
Systematics and Evolution	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-642-55318-9	SN:10.1007/978-3-642-55318-9	978-3-642-55318-9				2014	Controlled	Unique_Title_Investigations	1	1	0
Systematics and Evolution	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-642-55318-9	SN:10.1007/978-3-642-55318-9	978-3-642-55318-9				2014	Controlled	Total_Item_Investigations	1	1	0
Systematics and Evolution	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-642-55318-9	SN:10.1007/978-3-642-55318-9	978-3-642-55318-9				2014	Controlled	Unique_Item_Investigations	1	1	0
Systems approaches for agricultural development	Springer Netherlands		SpringerLink	10.1007/978-94-011-2842-1	SN:10.1007/978-94-011-2842-1	978-94-011-2842-1				1993	Controlled	Unique_Title_Investigations	1	1	0
Systems approaches for agricultural development	Springer Netherlands		SpringerLink	10.1007/978-94-011-2842-1	SN:10.1007/978-94-011-2842-1	978-94-011-2842-1				1993	Controlled	Total_Item_Investigations	1	1	0
Systems approaches for agricultural development	Springer Netherlands		SpringerLink	10.1007/978-94-011-2842-1	SN:10.1007/978-94-011-2842-1	978-94-011-2842-1				1993	Controlled	Unique_Item_Investigations	1	1	0
Teaching Literature	Palgrave Macmillan UK		SpringerLink	10.1057/978-1-137-31110-8	SN:10.1057/978-1-137-31110-8	978-1-137-31110-8				2017	Controlled	Unique_Title_Investigations	1	1	0
Teaching Literature	Palgrave Macmillan UK		SpringerLink	10.1057/978-1-137-31110-8	SN:10.1057/978-1-137-31110-8	978-1-137-31110-8				2017	Controlled	Total_Item_Investigations	1	1	0
Teaching Literature	Palgrave Macmillan UK		SpringerLink	10.1057/978-1-137-31110-8	SN:10.1057/978-1-137-31110-8	978-1-137-31110-8				2017	Controlled	Unique_Item_Investigations	1	1	0
Technology Education for Teachers	SensePublishers		SpringerLink	10.1007/978-94-6209-161-0	SN:10.1007/978-94-6209-161-0	978-94-6209-161-0				2012	Controlled	Unique_Title_Investigations	1	1	0
Technology Education for Teachers	SensePublishers		SpringerLink	10.1007/978-94-6209-161-0	SN:10.1007/978-94-6209-161-0	978-94-6209-161-0				2012	Controlled	Total_Item_Investigations	1	1	0
Technology Education for Teachers	SensePublishers		SpringerLink	10.1007/978-94-6209-161-0	SN:10.1007/978-94-6209-161-0	978-94-6209-161-0				2012	Controlled	Unique_Item_Investigations	1	1	0
Textbook of Veterinary Orthopaedic Surgery	Springer Nature Singapore		SpringerLink	10.1007/978-981-99-2575-9	SN:10.1007/978-981-99-2575-9	978-981-99-2575-9				2023	Controlled	Unique_Title_Investigations	1	1	0
Textbook of Veterinary Orthopaedic Surgery	Springer Nature Singapore		SpringerLink	10.1007/978-981-99-2575-9	SN:10.1007/978-981-99-2575-9	978-981-99-2575-9				2023	Controlled	Total_Item_Investigations	1	1	0
Textbook of Veterinary Orthopaedic Surgery	Springer Nature Singapore		SpringerLink	10.1007/978-981-99-2575-9	SN:10.1007/978-981-99-2575-9	978-981-99-2575-9				2023	Controlled	Unique_Item_Investigations	1	1	0
The American Evasion of Philosophy	Palgrave Macmillan UK		SpringerLink	10.1007/978-1-349-20415-1	SN:10.1007/978-1-349-20415-1	978-1-349-20415-1				1989	Controlled	Unique_Title_Investigations	1	1	0
The American Evasion of Philosophy	Palgrave Macmillan UK		SpringerLink	10.1007/978-1-349-20415-1	SN:10.1007/978-1-349-20415-1	978-1-349-20415-1				1989	Controlled	Total_Item_Investigations	1	1	0
The American Evasion of Philosophy	Palgrave Macmillan UK		SpringerLink	10.1007/978-1-349-20415-1	SN:10.1007/978-1-349-20415-1	978-1-349-20415-1				1989	Controlled	Unique_Item_Investigations	1	1	0
The Anthropology of Sustainability	Palgrave Macmillan US		SpringerLink	10.1057/978-1-137-56636-2	SN:10.1057/978-1-137-56636-2	978-1-137-56636-2				2017	Controlled	Unique_Title_Investigations	1	1	0
The Anthropology of Sustainability	Palgrave Macmillan US		SpringerLink	10.1057/978-1-137-56636-2	SN:10.1057/978-1-137-56636-2	978-1-137-56636-2				2017	Controlled	Total_Item_Investigations	6	6	0
The Anthropology of Sustainability	Palgrave Macmillan US		SpringerLink	10.1057/978-1-137-56636-2	SN:10.1057/978-1-137-56636-2	978-1-137-56636-2				2017	Controlled	Unique_Item_Investigations	4	4	0
The Blue Economy	Springer International Publishing		SpringerLink	10.1007/978-3-030-96519-8	SN:10.1007/978-3-030-96519-8	978-3-030-96519-8				2022	Controlled	Unique_Title_Investigations	1	1	0
The Blue Economy	Springer International Publishing		SpringerLink	10.1007/978-3-030-96519-8	SN:10.1007/978-3-030-96519-8	978-3-030-96519-8				2022	Controlled	Unique_Item_Requests	1	1	0
The Blue Economy	Springer International Publishing		SpringerLink	10.1007/978-3-030-96519-8	SN:10.1007/978-3-030-96519-8	978-3-030-96519-8				2022	Controlled	Total_Item_Requests	1	1	0
The Blue Economy	Springer International Publishing		SpringerLink	10.1007/978-3-030-96519-8	SN:10.1007/978-3-030-96519-8	978-3-030-96519-8				2022	Controlled	Total_Item_Investigations	1	1	0
The Blue Economy	Springer International Publishing		SpringerLink	10.1007/978-3-030-96519-8	SN:10.1007/978-3-030-96519-8	978-3-030-96519-8				2022	Controlled	Unique_Item_Investigations	1	1	0
The Blue Economy	Springer International Publishing		SpringerLink	10.1007/978-3-030-96519-8	SN:10.1007/978-3-030-96519-8	978-3-030-96519-8				2022	Controlled	Unique_Title_Requests	1	1	0
The Boundary Value Problems of Mathematical Physics	Springer New York		SpringerLink	10.1007/978-1-4757-4317-3	SN:10.1007/978-1-4757-4317-3	978-1-4757-4317-3	0066-5452			1985	Controlled	Unique_Title_Investigations	1	1	0
The Boundary Value Problems of Mathematical Physics	Springer New York		SpringerLink	10.1007/978-1-4757-4317-3	SN:10.1007/978-1-4757-4317-3	978-1-4757-4317-3	0066-5452			1985	Controlled	Total_Item_Investigations	1	1	0
The Boundary Value Problems of Mathematical Physics	Springer New York		SpringerLink	10.1007/978-1-4757-4317-3	SN:10.1007/978-1-4757-4317-3	978-1-4757-4317-3	0066-5452			1985	Controlled	Unique_Item_Investigations	1	1	0
The Collagen Superfamily and Collagenopathies	Springer International Publishing		SpringerLink	10.1007/978-3-030-67592-9	SN:10.1007/978-3-030-67592-9	978-3-030-67592-9	0887-3224	2191-1959		2021	Controlled	Unique_Title_Investigations	1	1	0
The Collagen Superfamily and Collagenopathies	Springer International Publishing		SpringerLink	10.1007/978-3-030-67592-9	SN:10.1007/978-3-030-67592-9	978-3-030-67592-9	0887-3224	2191-1959		2021	Controlled	Unique_Item_Requests	1	1	0
The Collagen Superfamily and Collagenopathies	Springer International Publishing		SpringerLink	10.1007/978-3-030-67592-9	SN:10.1007/978-3-030-67592-9	978-3-030-67592-9	0887-3224	2191-1959		2021	Controlled	Total_Item_Requests	2	2	0
The Collagen Superfamily and Collagenopathies	Springer International Publishing		SpringerLink	10.1007/978-3-030-67592-9	SN:10.1007/978-3-030-67592-9	978-3-030-67592-9	0887-3224	2191-1959		2021	Controlled	Total_Item_Investigations	2	2	0
The Collagen Superfamily and Collagenopathies	Springer International Publishing		SpringerLink	10.1007/978-3-030-67592-9	SN:10.1007/978-3-030-67592-9	978-3-030-67592-9	0887-3224	2191-1959		2021	Controlled	Unique_Item_Investigations	1	1	0
The Collagen Superfamily and Collagenopathies	Springer International Publishing		SpringerLink	10.1007/978-3-030-67592-9	SN:10.1007/978-3-030-67592-9	978-3-030-67592-9	0887-3224	2191-1959		2021	Controlled	Unique_Title_Requests	1	1	0
The Development of Eco-Phenomenology as An Interpretative Paradigm of The Living World	Springer International Publishing		SpringerLink	10.1007/978-3-031-07757-9	SN:10.1007/978-3-031-07757-9	978-3-031-07757-9	0167-7276	2542-8330		2022	Controlled	Unique_Title_Investigations	1	1	0
The Development of Eco-Phenomenology as An Interpretative Paradigm of The Living World	Springer International Publishing		SpringerLink	10.1007/978-3-031-07757-9	SN:10.1007/978-3-031-07757-9	978-3-031-07757-9	0167-7276	2542-8330		2022	Controlled	Total_Item_Investigations	1	1	0
The Development of Eco-Phenomenology as An Interpretative Paradigm of The Living World	Springer International Publishing		SpringerLink	10.1007/978-3-031-07757-9	SN:10.1007/978-3-031-07757-9	978-3-031-07757-9	0167-7276	2542-8330		2022	Controlled	Unique_Item_Investigations	1	1	0
The Dilworth Theorems	Birkhäuser Boston		SpringerLink	10.1007/978-1-4899-3558-8	SN:10.1007/978-1-4899-3558-8	978-1-4899-3558-8				1990	Controlled	Unique_Title_Investigations	1	1	0
The Dilworth Theorems	Birkhäuser Boston		SpringerLink	10.1007/978-1-4899-3558-8	SN:10.1007/978-1-4899-3558-8	978-1-4899-3558-8				1990	Controlled	Total_Item_Investigations	1	1	0
The Dilworth Theorems	Birkhäuser Boston		SpringerLink	10.1007/978-1-4899-3558-8	SN:10.1007/978-1-4899-3558-8	978-1-4899-3558-8				1990	Controlled	Unique_Item_Investigations	1	1	0
The Equids	Springer International Publishing		SpringerLink	10.1007/978-3-031-27144-1	SN:10.1007/978-3-031-27144-1	978-3-031-27144-1	2509-6745	2509-6753		2023	Controlled	Unique_Title_Investigations	1	1	0
The Equids	Springer International Publishing		SpringerLink	10.1007/978-3-031-27144-1	SN:10.1007/978-3-031-27144-1	978-3-031-27144-1	2509-6745	2509-6753		2023	Controlled	Unique_Item_Requests	1	1	0
The Equids	Springer International Publishing		SpringerLink	10.1007/978-3-031-27144-1	SN:10.1007/978-3-031-27144-1	978-3-031-27144-1	2509-6745	2509-6753		2023	Controlled	Total_Item_Requests	1	1	0
The Equids	Springer International Publishing		SpringerLink	10.1007/978-3-031-27144-1	SN:10.1007/978-3-031-27144-1	978-3-031-27144-1	2509-6745	2509-6753		2023	Controlled	Total_Item_Investigations	1	1	0
The Equids	Springer International Publishing		SpringerLink	10.1007/978-3-031-27144-1	SN:10.1007/978-3-031-27144-1	978-3-031-27144-1	2509-6745	2509-6753		2023	Controlled	Unique_Item_Investigations	1	1	0
The Equids	Springer International Publishing		SpringerLink	10.1007/978-3-031-27144-1	SN:10.1007/978-3-031-27144-1	978-3-031-27144-1	2509-6745	2509-6753		2023	Controlled	Unique_Title_Requests	1	1	0
The Evolution and Fossil Record of Parasitism	Springer International Publishing		SpringerLink	10.1007/978-3-030-42484-8	SN:10.1007/978-3-030-42484-8	978-3-030-42484-8	0275-0120			2021	Controlled	Unique_Title_Investigations	1	1	0
The Evolution and Fossil Record of Parasitism	Springer International Publishing		SpringerLink	10.1007/978-3-030-42484-8	SN:10.1007/978-3-030-42484-8	978-3-030-42484-8	0275-0120			2021	Controlled	Unique_Item_Requests	1	1	0
The Evolution and Fossil Record of Parasitism	Springer International Publishing		SpringerLink	10.1007/978-3-030-42484-8	SN:10.1007/978-3-030-42484-8	978-3-030-42484-8	0275-0120			2021	Controlled	Total_Item_Requests	1	1	0
The Evolution and Fossil Record of Parasitism	Springer International Publishing		SpringerLink	10.1007/978-3-030-42484-8	SN:10.1007/978-3-030-42484-8	978-3-030-42484-8	0275-0120			2021	Controlled	Total_Item_Investigations	1	1	0
The Evolution and Fossil Record of Parasitism	Springer International Publishing		SpringerLink	10.1007/978-3-030-42484-8	SN:10.1007/978-3-030-42484-8	978-3-030-42484-8	0275-0120			2021	Controlled	Unique_Item_Investigations	1	1	0
The Evolution and Fossil Record of Parasitism	Springer International Publishing		SpringerLink	10.1007/978-3-030-42484-8	SN:10.1007/978-3-030-42484-8	978-3-030-42484-8	0275-0120			2021	Controlled	Unique_Title_Requests	1	1	0
The Experience of Meaning in Life	Springer Netherlands		SpringerLink	10.1007/978-94-007-6527-6	SN:10.1007/978-94-007-6527-6	978-94-007-6527-6				2013	Controlled	Unique_Title_Investigations	2	2	0
The Experience of Meaning in Life	Springer Netherlands		SpringerLink	10.1007/978-94-007-6527-6	SN:10.1007/978-94-007-6527-6	978-94-007-6527-6				2013	Controlled	Total_Item_Investigations	2	2	0
The Experience of Meaning in Life	Springer Netherlands		SpringerLink	10.1007/978-94-007-6527-6	SN:10.1007/978-94-007-6527-6	978-94-007-6527-6				2013	Controlled	Unique_Item_Investigations	2	2	0
