Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	sage:1000451523
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:02:12Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
A unified mixed-lubrication model of rolling-sliding line contacts from elastohydrodynamic lubrication to boundary lubrication	SAGE Publications		SAGE Journals	10.1177/1350650115624330						Unique_Item_Requests	1	1	0
A unified mixed-lubrication model of rolling-sliding line contacts from elastohydrodynamic lubrication to boundary lubrication	SAGE Publications		SAGE Journals	10.1177/1350650115624330						Total_Item_Requests	1	1	0
A unified mixed-lubrication model of rolling-sliding line contacts from elastohydrodynamic lubrication to boundary lubrication	SAGE Publications		SAGE Journals	10.1177/1350650115624330						Total_Item_Investigations	1	1	0
AAFP Feline Anesthesia Guidelines	SAGE Publications		SAGE Journals	10.1177/1098612X18781391						Unique_Item_Investigations	1	1	0
AAFP Feline Anesthesia Guidelines	SAGE Publications		SAGE Journals	10.1177/1098612X18781391						Unique_Item_Requests	1	1	0
AAFP Feline Anesthesia Guidelines	SAGE Publications		SAGE Journals	10.1177/1098612X18781391						Total_Item_Requests	1	1	0
AAFP Feline Anesthesia Guidelines	SAGE Publications		SAGE Journals	10.1177/1098612X18781391						Total_Item_Investigations	1	1	0
Abomasal Cryptosporidiosis in Cattle	SAGE Publications		SAGE Journals	10.1177/030098588702400307						Unique_Item_Investigations	1	1	0
Abomasal Cryptosporidiosis in Cattle	SAGE Publications		SAGE Journals	10.1177/030098588702400307						Unique_Item_Requests	1	1	0
Abomasal Cryptosporidiosis in Cattle	SAGE Publications		SAGE Journals	10.1177/030098588702400307						Total_Item_Requests	1	1	0
Abomasal Cryptosporidiosis in Cattle	SAGE Publications		SAGE Journals	10.1177/030098588702400307						Total_Item_Investigations	2	2	0
Academic writing as love	SAGE Publications		SAGE Journals	10.1177/1350507617753560						Unique_Item_Investigations	1	1	0
Academic writing as love	SAGE Publications		SAGE Journals	10.1177/1350507617753560						Unique_Item_Requests	1	1	0
Academic writing as love	SAGE Publications		SAGE Journals	10.1177/1350507617753560						Total_Item_Requests	1	1	0
Academic writing as love	SAGE Publications		SAGE Journals	10.1177/1350507617753560						Total_Item_Investigations	1	1	0
Access to post-secondary Education in Canada for students with disabilities	SAGE Publications		SAGE Journals	10.1177/13582291231174156						Unique_Item_Investigations	1	1	0
Access to post-secondary Education in Canada for students with disabilities	SAGE Publications		SAGE Journals	10.1177/13582291231174156						Unique_Item_Requests	1	1	0
Access to post-secondary Education in Canada for students with disabilities	SAGE Publications		SAGE Journals	10.1177/13582291231174156						Total_Item_Requests	1	1	0
Access to post-secondary Education in Canada for students with disabilities	SAGE Publications		SAGE Journals	10.1177/13582291231174156						Total_Item_Investigations	1	1	0
Achieving Competitive Advantage through the use of Project Management under the Plan-do-Check-act Concept	SAGE Publications		SAGE Journals	10.1177/030630700903400301						Unique_Item_Investigations	1	1	0
Achieving Competitive Advantage through the use of Project Management under the Plan-do-Check-act Concept	SAGE Publications		SAGE Journals	10.1177/030630700903400301						Unique_Item_Requests	1	1	0
Achieving Competitive Advantage through the use of Project Management under the Plan-do-Check-act Concept	SAGE Publications		SAGE Journals	10.1177/030630700903400301						Total_Item_Requests	1	1	0
Achieving Competitive Advantage through the use of Project Management under the Plan-do-Check-act Concept	SAGE Publications		SAGE Journals	10.1177/030630700903400301						Total_Item_Investigations	1	1	0
Acoustic Rhinometric Assessment of the Nasal Valve	SAGE Publications		SAGE Journals	10.2500/105065897781286016						Unique_Item_Investigations	2	2	0
Acoustic Rhinometric Assessment of the Nasal Valve	SAGE Publications		SAGE Journals	10.2500/105065897781286016						Total_Item_Investigations	2	2	0
Acromegaly and Hyperadrenocorticism in Cats: A Clinical Perspective	SAGE Publications		SAGE Journals	10.1053/jfms.2000.0091						Unique_Item_Investigations	1	1	0
Acromegaly and Hyperadrenocorticism in Cats: A Clinical Perspective	SAGE Publications		SAGE Journals	10.1053/jfms.2000.0091						Unique_Item_Requests	1	1	0
Acromegaly and Hyperadrenocorticism in Cats: A Clinical Perspective	SAGE Publications		SAGE Journals	10.1053/jfms.2000.0091						Total_Item_Requests	1	1	0
Acromegaly and Hyperadrenocorticism in Cats: A Clinical Perspective	SAGE Publications		SAGE Journals	10.1053/jfms.2000.0091						Total_Item_Investigations	1	1	0
Acromegaly in a non-diabetic cat	SAGE Publications		SAGE Journals	10.1177/2055116916646585						Unique_Item_Investigations	1	1	0
Acromegaly in a non-diabetic cat	SAGE Publications		SAGE Journals	10.1177/2055116916646585						Unique_Item_Requests	1	1	0
Acromegaly in a non-diabetic cat	SAGE Publications		SAGE Journals	10.1177/2055116916646585						Total_Item_Requests	2	2	0
Acromegaly in a non-diabetic cat	SAGE Publications		SAGE Journals	10.1177/2055116916646585						Total_Item_Investigations	2	2	0
Action Research An Opportunity for Revitalizing Research Purpose and Practices	SAGE Publications		SAGE Journals	10.1177/1473325003002002003						Unique_Item_Investigations	1	1	0
Action Research An Opportunity for Revitalizing Research Purpose and Practices	SAGE Publications		SAGE Journals	10.1177/1473325003002002003						Total_Item_Investigations	1	1	0
Action Research in Education: Addressing Gaps in Ethical Principles and Practices	American Educational Research Association		SAGE Journals	10.3102/0013189X07309629						Unique_Item_Investigations	1	1	0
Action Research in Education: Addressing Gaps in Ethical Principles and Practices	American Educational Research Association		SAGE Journals	10.3102/0013189X07309629						Unique_Item_Requests	1	1	0
Action Research in Education: Addressing Gaps in Ethical Principles and Practices	American Educational Research Association		SAGE Journals	10.3102/0013189X07309629						Total_Item_Requests	1	1	0
Action Research in Education: Addressing Gaps in Ethical Principles and Practices	American Educational Research Association		SAGE Journals	10.3102/0013189X07309629						Total_Item_Investigations	1	1	0
Action research, practical challenges and the formation of theory	SAGE Publications		SAGE Journals	10.1177/1476750308094130						Unique_Item_Investigations	3	3	0
Action research, practical challenges and the formation of theory	SAGE Publications		SAGE Journals	10.1177/1476750308094130						Unique_Item_Requests	2	2	0
Action research, practical challenges and the formation of theory	SAGE Publications		SAGE Journals	10.1177/1476750308094130						Total_Item_Requests	2	2	0
Action research, practical challenges and the formation of theory	SAGE Publications		SAGE Journals	10.1177/1476750308094130						Total_Item_Investigations	3	3	0
Action Research: Rethinking Lewin	SAGE Publications		SAGE Journals	10.1177/1350507699302002						Unique_Item_Investigations	1	1	0
Action Research: Rethinking Lewin	SAGE Publications		SAGE Journals	10.1177/1350507699302002						Unique_Item_Requests	1	1	0
Action Research: Rethinking Lewin	SAGE Publications		SAGE Journals	10.1177/1350507699302002						Total_Item_Requests	1	1	0
Action Research: Rethinking Lewin	SAGE Publications		SAGE Journals	10.1177/1350507699302002						Total_Item_Investigations	2	2	0
Actor and partner effects of prenatal coparenting behavior on postpartum depression in first-time parents	SAGE Publications		SAGE Journals	10.1177/02654075231179080						Unique_Item_Investigations	1	1	0
Actor and partner effects of prenatal coparenting behavior on postpartum depression in first-time parents	SAGE Publications		SAGE Journals	10.1177/02654075231179080						Unique_Item_Requests	1	1	0
Actor and partner effects of prenatal coparenting behavior on postpartum depression in first-time parents	SAGE Publications		SAGE Journals	10.1177/02654075231179080						Total_Item_Requests	1	1	0
Actor and partner effects of prenatal coparenting behavior on postpartum depression in first-time parents	SAGE Publications		SAGE Journals	10.1177/02654075231179080						Total_Item_Investigations	1	1	0
Adaptation to Climate Change in Small Island Developing States: A Systematic Literature Review of Academic Research	SAGE Publications		SAGE Journals	10.1177/1070496519835895						Unique_Item_Investigations	1	1	0
Adaptation to Climate Change in Small Island Developing States: A Systematic Literature Review of Academic Research	SAGE Publications		SAGE Journals	10.1177/1070496519835895						Unique_Item_Requests	1	1	0
Adaptation to Climate Change in Small Island Developing States: A Systematic Literature Review of Academic Research	SAGE Publications		SAGE Journals	10.1177/1070496519835895						Total_Item_Requests	3	3	0
Adaptation to Climate Change in Small Island Developing States: A Systematic Literature Review of Academic Research	SAGE Publications		SAGE Journals	10.1177/1070496519835895						Total_Item_Investigations	3	3	0
Adapting Uncertainty Reduction Theory for Crisis Communication: Guidelines for Technical Communicators	SAGE Publications		SAGE Journals	10.1177/1050651920959188						Unique_Item_Investigations	1	1	0
Adapting Uncertainty Reduction Theory for Crisis Communication: Guidelines for Technical Communicators	SAGE Publications		SAGE Journals	10.1177/1050651920959188						Unique_Item_Requests	1	1	0
Adapting Uncertainty Reduction Theory for Crisis Communication: Guidelines for Technical Communicators	SAGE Publications		SAGE Journals	10.1177/1050651920959188						Total_Item_Requests	2	2	0
Adapting Uncertainty Reduction Theory for Crisis Communication: Guidelines for Technical Communicators	SAGE Publications		SAGE Journals	10.1177/1050651920959188						Total_Item_Investigations	2	2	0
Adding Color to My Tears: Toward a Theoretical Framework for Antiblackness in School Discipline	American Educational Research Association		SAGE Journals	10.3102/0013189X231191448						Unique_Item_Investigations	1	1	0
Adding Color to My Tears: Toward a Theoretical Framework for Antiblackness in School Discipline	American Educational Research Association		SAGE Journals	10.3102/0013189X231191448						Unique_Item_Requests	1	1	0
Adding Color to My Tears: Toward a Theoretical Framework for Antiblackness in School Discipline	American Educational Research Association		SAGE Journals	10.3102/0013189X231191448						Total_Item_Requests	1	1	0
Adding Color to My Tears: Toward a Theoretical Framework for Antiblackness in School Discipline	American Educational Research Association		SAGE Journals	10.3102/0013189X231191448						Total_Item_Investigations	1	1	0
Addressing 10 Myths About Pediatric Palliative Care	SAGE Publications Inc		SAGE Journals	10.1177/10499091231174202						Unique_Item_Investigations	1	1	0
Addressing 10 Myths About Pediatric Palliative Care	SAGE Publications Inc		SAGE Journals	10.1177/10499091231174202						Unique_Item_Requests	1	1	0
Addressing 10 Myths About Pediatric Palliative Care	SAGE Publications Inc		SAGE Journals	10.1177/10499091231174202						Total_Item_Requests	3	3	0
Addressing 10 Myths About Pediatric Palliative Care	SAGE Publications Inc		SAGE Journals	10.1177/10499091231174202						Total_Item_Investigations	3	3	0
Adult Daughters of Battered Women Resistance and Resilience in the Face of Danger	SAGE Publications		SAGE Journals	10.1177/0886109906292130						Unique_Item_Investigations	1	1	0
Adult Daughters of Battered Women Resistance and Resilience in the Face of Danger	SAGE Publications		SAGE Journals	10.1177/0886109906292130						Total_Item_Investigations	3	3	0
Advanced Practice Registered Nurse Full Practice Authority, Provider Supply, and Health Outcomes: A Border Analysis	SAGE Publications		SAGE Journals	10.1177/15271544231212155						Unique_Item_Investigations	1	1	0
Advanced Practice Registered Nurse Full Practice Authority, Provider Supply, and Health Outcomes: A Border Analysis	SAGE Publications		SAGE Journals	10.1177/15271544231212155						Unique_Item_Requests	1	1	0
Advanced Practice Registered Nurse Full Practice Authority, Provider Supply, and Health Outcomes: A Border Analysis	SAGE Publications		SAGE Journals	10.1177/15271544231212155						Total_Item_Requests	1	1	0
Advanced Practice Registered Nurse Full Practice Authority, Provider Supply, and Health Outcomes: A Border Analysis	SAGE Publications		SAGE Journals	10.1177/15271544231212155						Total_Item_Investigations	1	1	0
Advantages, Challenges and Limitations of Audit Experiments with Constituents	SAGE Publications		SAGE Journals	10.1177/14789299211037865						Unique_Item_Investigations	1	1	0
Advantages, Challenges and Limitations of Audit Experiments with Constituents	SAGE Publications		SAGE Journals	10.1177/14789299211037865						Unique_Item_Requests	1	1	0
Advantages, Challenges and Limitations of Audit Experiments with Constituents	SAGE Publications		SAGE Journals	10.1177/14789299211037865						Total_Item_Requests	1	1	0
Advantages, Challenges and Limitations of Audit Experiments with Constituents	SAGE Publications		SAGE Journals	10.1177/14789299211037865						Total_Item_Investigations	1	1	0
Affirming Language Use When Providing Health Care for and Writing About Childbearing Families Who Identify as LGBTQI+	SAGE Publications		SAGE Journals	10.1177/0890334419830985						Unique_Item_Investigations	1	1	0
Affirming Language Use When Providing Health Care for and Writing About Childbearing Families Who Identify as LGBTQI+	SAGE Publications		SAGE Journals	10.1177/0890334419830985						Unique_Item_Requests	1	1	0
Affirming Language Use When Providing Health Care for and Writing About Childbearing Families Who Identify as LGBTQI+	SAGE Publications		SAGE Journals	10.1177/0890334419830985						Total_Item_Requests	1	1	0
Affirming Language Use When Providing Health Care for and Writing About Childbearing Families Who Identify as LGBTQI+	SAGE Publications		SAGE Journals	10.1177/0890334419830985						Total_Item_Investigations	1	1	0
Aflatoxicosis in Nine Dogs after Exposure to Contaminated Commercial Dog Food	SAGE Publications		SAGE Journals	10.1177/104063870701900205						Unique_Item_Investigations	1	1	0
Aflatoxicosis in Nine Dogs after Exposure to Contaminated Commercial Dog Food	SAGE Publications		SAGE Journals	10.1177/104063870701900205						Unique_Item_Requests	1	1	0
Aflatoxicosis in Nine Dogs after Exposure to Contaminated Commercial Dog Food	SAGE Publications		SAGE Journals	10.1177/104063870701900205						Total_Item_Requests	1	1	0
Aflatoxicosis in Nine Dogs after Exposure to Contaminated Commercial Dog Food	SAGE Publications		SAGE Journals	10.1177/104063870701900205						Total_Item_Investigations	1	1	0
After Pierce and Sue: A Revised Racial Microaggressions Taxonomy	SAGE Publications Inc		SAGE Journals	10.1177/1745691621994247						Unique_Item_Investigations	1	1	0
After Pierce and Sue: A Revised Racial Microaggressions Taxonomy	SAGE Publications Inc		SAGE Journals	10.1177/1745691621994247						Unique_Item_Requests	1	1	0
After Pierce and Sue: A Revised Racial Microaggressions Taxonomy	SAGE Publications Inc		SAGE Journals	10.1177/1745691621994247						Total_Item_Requests	1	1	0
After Pierce and Sue: A Revised Racial Microaggressions Taxonomy	SAGE Publications Inc		SAGE Journals	10.1177/1745691621994247						Total_Item_Investigations	1	1	0
Against well-being: A critique of positive psychology	SAGE Publications		SAGE Journals	10.1177/09526951221114733						Unique_Item_Investigations	2	2	0
Against well-being: A critique of positive psychology	SAGE Publications		SAGE Journals	10.1177/09526951221114733						Unique_Item_Requests	2	2	0
Against well-being: A critique of positive psychology	SAGE Publications		SAGE Journals	10.1177/09526951221114733						Total_Item_Requests	2	2	0
Against well-being: A critique of positive psychology	SAGE Publications		SAGE Journals	10.1177/09526951221114733						Total_Item_Investigations	2	2	0
Aging in the Canine Kidney	SAGE Publications		SAGE Journals	10.1177/0300985815612153						Unique_Item_Investigations	1	1	0
Aging in the Canine Kidney	SAGE Publications		SAGE Journals	10.1177/0300985815612153						Unique_Item_Requests	1	1	0
Aging in the Canine Kidney	SAGE Publications		SAGE Journals	10.1177/0300985815612153						Total_Item_Requests	1	1	0
Aging in the Canine Kidney	SAGE Publications		SAGE Journals	10.1177/0300985815612153						Total_Item_Investigations	1	1	0
Ambulatory Care: Efficacy and Safety of Oral Phenylephrine: Systematic Review and Meta-Analysis	SAGE Publications		SAGE Journals	10.1345/aph.1H679						Unique_Item_Investigations	1	1	0
Ambulatory Care: Efficacy and Safety of Oral Phenylephrine: Systematic Review and Meta-Analysis	SAGE Publications		SAGE Journals	10.1345/aph.1H679						Total_Item_Investigations	1	1	0
An Analysis of Resistance to Change Exposed in Individuals' Thoughts and Behaviors	SAGE Publications		SAGE Journals	10.2466/09.02.10.CP.1.17						Unique_Item_Investigations	1	1	0
An Analysis of Resistance to Change Exposed in Individuals' Thoughts and Behaviors	SAGE Publications		SAGE Journals	10.2466/09.02.10.CP.1.17						Unique_Item_Requests	1	1	0
An Analysis of Resistance to Change Exposed in Individuals' Thoughts and Behaviors	SAGE Publications		SAGE Journals	10.2466/09.02.10.CP.1.17						Total_Item_Requests	1	1	0
An Analysis of Resistance to Change Exposed in Individuals' Thoughts and Behaviors	SAGE Publications		SAGE Journals	10.2466/09.02.10.CP.1.17						Total_Item_Investigations	1	1	0
